architecture,scenario,balancing,explainer,node,node_typ,spearman,plaus_edge,plaus_feat,shap_conc,fid_plus,fid_minus,sub_n_nodes
GraphSAGE,1:1,focal_loss,GNNShap,8602,2,0.9592481203007518,,0.0,0.9719084604103063,,,16
GraphSAGE,1:1,focal_loss,GNNShap,9405,4,0.9858646616541351,,0.0,0.9591801331715087,,,30
GraphSAGE,1:1,focal_loss,GNNShap,9462,4,0.993082706766917,,0.0,0.9748882998628423,,,33
GraphSAGE,1:1,focal_loss,GNNShap,9352,4,0.9950375939849623,,0.0,0.9536275340539465,,,36
GraphSAGE,1:1,focal_loss,GNNShap,8519,2,0.9885714285714284,,0.0,0.9401711436766661,,,21
GraphSAGE,1:1,focal_loss,GNNShap,9174,3,0.9888721804511279,,0.0,0.9738252533683699,,,41
GraphSAGE,1:1,focal_loss,GNNShap,8333,1,0.9926315789473683,,0.0,0.9847958093622229,,,33
GraphSAGE,1:1,focal_loss,GNNShap,9488,4,0.9362406015037592,,0.0,0.9904322968887247,,,67
GraphSAGE,1:10,none,GNNExplainer,8897,3,0.8712781954887218,0.5294117647058824,1.0,,1.0,0.0,35
GraphSAGE,1:10,none,GNNExplainer,8722,2,0.9676691729323308,0.5,1.0,,1.0,0.0,22
GraphSAGE,1:10,none,GNNExplainer,8482,2,0.9669172932330827,0.0,1.0,,1.0,0.0,17
GraphSAGE,1:10,none,GNNExplainer,9328,4,0.939548872180451,0.35,0.0,,1.0,0.0,28
GraphSAGE,1:10,none,GNNExplainer,8270,1,0.9607518796992481,0.5,0.0,,1.0,0.0,25
GraphSAGE,1:10,none,GNNExplainer,8053,1,0.4950375939849624,0.36363636363636365,1.0,,0.0,0.0,83
GraphSAGE,1:10,none,GNNExplainer,8533,2,0.9596992481203008,0.6666666666666666,1.0,,1.0,0.0,19
GraphSAGE,1:10,none,GNNExplainer,8740,2,0.9378947368421052,0.625,1.0,,1.0,0.0,23
GraphSAGE,1:10,none,GNNExplainer,8802,2,0.9181954887218045,0.6666666666666666,1.0,,1.0,0.0,19
GraphSAGE,1:10,none,GNNExplainer,8147,1,0.939548872180451,0.5294117647058824,0.0,,1.0,0.0,28
GraphSAGE,1:10,none,GNNExplainer,8029,1,0.9669172932330827,0.4090909090909091,0.0,,1.0,0.0,25
GraphSAGE,1:10,none,GNNExplainer,8445,2,0.96,0.5,1.0,,1.0,0.0,31
GraphSAGE,1:10,none,GNNExplainer,8224,1,0.7317293233082707,0.5476190476190477,0.0,,1.0,0.0,36
GraphSAGE,1:10,none,GNNExplainer,8863,2,0.940751879699248,0.625,1.0,,1.0,0.0,20
GraphSAGE,1:10,none,GNNExplainer,8529,2,0.9451127819548871,0.375,1.0,,1.0,0.0,23
GraphSAGE,1:10,none,GNNExplainer,8226,1,0.8646616541353384,0.5238095238095238,0.0,,1.0,0.0,33
GraphSAGE,1:10,none,GNNExplainer,8560,2,0.9342857142857142,0.375,1.0,,1.0,0.0,27
GraphSAGE,1:10,none,GNNExplainer,9000,3,0.9497744360902255,0.5333333333333333,0.0,,1.0,0.0,32
GraphSAGE,1:10,none,GNNExplainer,9287,4,0.870827067669173,0.3,0.0,,1.0,0.0,38
GraphSAGE,1:10,none,GNNExplainer,8647,2,0.8735338345864662,0.0,1.0,,1.0,0.0,21
GraphSAGE,1:10,none,GNNExplainer,9203,3,0.847218045112782,0.55,0.0,,1.0,0.0,21
GraphSAGE,1:10,none,GNNExplainer,9443,4,0.8936842105263159,0.3,0.0,,1.0,0.0,27
GraphSAGE,1:10,none,GNNExplainer,9316,4,0.8180451127819548,0.5294117647058824,0.0,,1.0,0.0,31
GraphSAGE,1:10,none,GNNExplainer,8107,1,0.5028571428571428,0.391304347826087,1.0,,0.0,0.0,83
GraphSAGE,1:10,none,GNNExplainer,8687,2,0.9500751879699246,0.625,1.0,,1.0,0.0,30
GraphSAGE,1:10,none,GNNExplainer,9142,3,0.9473684210526316,0.5,1.0,,1.0,0.0,75
GraphSAGE,1:10,none,GNNExplainer,9362,4,0.9357894736842105,0.46153846153846156,0.0,,1.0,0.0,25
GraphSAGE,1:10,none,GNNExplainer,8319,1,0.9073684210526316,0.5666666666666667,0.0,,1.0,0.0,23
GraphSAGE,1:10,none,GNNExplainer,9238,4,0.8160902255639098,0.5,0.0,,1.0,0.0,39
GraphSAGE,1:10,none,GNNExplainer,8468,2,0.9210526315789472,0.5,1.0,,1.0,0.0,27
GraphSAGE,1:10,none,PGExplainer,8897,3,,0.9411764705882353,,,,,35
GraphSAGE,1:10,none,PGExplainer,8722,2,,1.0,,,,,22
GraphSAGE,1:10,none,PGExplainer,8482,2,,0.5,,,,,17
GraphSAGE,1:10,none,PGExplainer,9328,4,,1.0,,,,,28
GraphSAGE,1:10,none,PGExplainer,8270,1,,1.0,,,,,25
GraphSAGE,1:10,none,PGExplainer,8053,1,,1.0,,,,,83
GraphSAGE,1:10,none,PGExplainer,8533,2,,0.8333333333333334,,,,,19
GraphSAGE,1:10,none,PGExplainer,8740,2,,1.0,,,,,23
GraphSAGE,1:10,none,PGExplainer,8802,2,,0.8333333333333334,,,,,19
GraphSAGE,1:10,none,PGExplainer,8147,1,,0.9705882352941176,,,,,28
GraphSAGE,1:10,none,PGExplainer,8029,1,,0.9545454545454546,,,,,25
GraphSAGE,1:10,none,PGExplainer,8445,2,,1.0,,,,,31
GraphSAGE,1:10,none,PGExplainer,8224,1,,0.9523809523809523,,,,,36
GraphSAGE,1:10,none,PGExplainer,8863,2,,1.0,,,,,20
GraphSAGE,1:10,none,PGExplainer,8529,2,,0.875,,,,,23
GraphSAGE,1:10,none,PGExplainer,8226,1,,0.9523809523809523,,,,,33
GraphSAGE,1:10,none,PGExplainer,8560,2,,1.0,,,,,27
GraphSAGE,1:10,none,PGExplainer,9000,3,,1.0,,,,,32
GraphSAGE,1:10,none,PGExplainer,9287,4,,1.0,,,,,38
GraphSAGE,1:10,none,PGExplainer,8647,2,,1.0,,,,,21
GraphSAGE,1:10,none,PGExplainer,9203,3,,0.9500000000000001,,,,,21
GraphSAGE,1:10,none,PGExplainer,9443,4,,0.9,,,,,27
GraphSAGE,1:10,none,PGExplainer,9316,4,,0.9705882352941176,,,,,31
GraphSAGE,1:10,none,PGExplainer,8107,1,,1.0,,,,,83
GraphSAGE,1:10,none,PGExplainer,8687,2,,0.75,,,,,30
GraphSAGE,1:10,none,PGExplainer,9142,3,,0.8666666666666667,,,,,75
GraphSAGE,1:10,none,PGExplainer,9362,4,,1.0,,,,,25
GraphSAGE,1:10,none,PGExplainer,8319,1,,1.0,,,,,23
GraphSAGE,1:10,none,PGExplainer,9238,4,,0.9500000000000001,,,,,39
GraphSAGE,1:10,none,PGExplainer,8468,2,,0.75,,,,,27
GraphSAGE,1:10,none,GNNShap,8897,3,0.9648120300751881,,0.0,0.9786894205828698,,,35
GraphSAGE,1:10,none,GNNShap,8722,2,0.9636090225563908,,0.0,0.9783921807610497,,,22
GraphSAGE,1:10,none,GNNShap,8482,2,0.9350375939849623,,0.0,0.9696787614318294,,,17
GraphSAGE,1:10,none,GNNShap,9328,4,0.9789473684210526,,0.0,0.9234850898759422,,,28
GraphSAGE,1:10,none,GNNShap,8270,1,0.9765413533834586,,0.0,0.9419646931012492,,,25
GraphSAGE,1:10,none,GNNShap,8053,1,0.9052631578947368,,0.0,0.9958491249757809,,,83
GraphSAGE,1:10,none,GNNShap,8533,2,0.9705263157894736,,0.0,0.9567339167213739,,,19
GraphSAGE,1:10,none,GNNShap,8740,2,0.940751879699248,,1.0,0.9721996619302067,,,23
GraphSAGE,1:10,none,GNNShap,8802,2,0.9293233082706767,,1.0,0.9693062778787904,,,19
GraphSAGE,1:10,none,GNNShap,8147,1,0.9851127819548872,,0.0,0.9460552631592278,,,28
GraphSAGE,1:10,none,GNNShap,8029,1,0.9780451127819548,,0.0,0.9640685443797998,,,25
GraphSAGE,1:10,none,GNNShap,8445,2,0.9809022556390978,,0.0,0.944181722111155,,,31
GraphSAGE,1:10,none,GNNShap,8224,1,0.9709774436090223,,0.0,0.9390438580696291,,,36
GraphSAGE,1:10,none,GNNShap,8863,2,0.9651127819548873,,1.0,0.9834062002084185,,,20
GraphSAGE,1:10,none,GNNShap,8529,2,0.9750375939849624,,0.0,0.9344291753458173,,,23
GraphSAGE,1:10,none,GNNShap,8226,1,0.96796992481203,,0.0,0.9596887607934235,,,33
GraphSAGE,1:10,none,GNNShap,8560,2,0.941954887218045,,0.0,0.9578729615417061,,,27
GraphSAGE,1:10,none,GNNShap,9000,3,0.9539849624060149,,0.0,0.9854477684170675,,,32
GraphSAGE,1:10,none,GNNShap,9287,4,0.9860150375939849,,0.0,0.9695691938082251,,,38
GraphSAGE,1:10,none,GNNShap,8647,2,0.9314285714285713,,1.0,0.9847054995020492,,,21
GraphSAGE,1:10,none,GNNShap,9203,3,0.947669172932331,,0.0,0.9501430307862714,,,21
GraphSAGE,1:10,none,GNNShap,9443,4,0.9583458646616542,,0.0,0.9796289304024748,,,27
GraphSAGE,1:10,none,GNNShap,9316,4,0.9715789473684209,,0.0,0.9740316893488744,,,31
GraphSAGE,1:10,none,GNNShap,8107,1,0.9114285714285716,,0.0,0.995369724057884,,,83
GraphSAGE,1:10,none,GNNShap,8687,2,0.9578947368421051,,0.0,0.9725861760965872,,,30
GraphSAGE,1:10,none,GNNShap,9142,3,0.9667669172932328,,0.0,0.9916206006247272,,,75
GraphSAGE,1:10,none,GNNShap,9362,4,0.97593984962406,,0.0,0.9624798476416496,,,25
GraphSAGE,1:10,none,GNNShap,8319,1,0.9845112781954886,,0.0,0.954725229438343,,,23
GraphSAGE,1:10,none,GNNShap,9238,4,0.972781954887218,,0.0,0.944478823218201,,,39
GraphSAGE,1:10,none,GNNShap,8468,2,0.9821052631578947,,0.0,0.9475726326601887,,,27
GraphSAGE,1:10,class_weighting,GNNExplainer,9141,3,0.9075187969924812,0.5,1.0,,1.0,0.0,30
GraphSAGE,1:10,class_weighting,GNNExplainer,8053,1,0.48075187969924815,0.38636363636363635,1.0,,0.0,0.0,83
GraphSAGE,1:10,class_weighting,GNNExplainer,8265,1,0.9178947368421053,0.47368421052631576,1.0,,1.0,0.0,34
GraphSAGE,1:10,class_weighting,GNNExplainer,8270,1,0.9150375939849622,0.5,0.0,,1.0,0.0,25
GraphSAGE,1:10,class_weighting,GNNExplainer,8107,1,0.49368421052631567,0.391304347826087,1.0,,0.0,0.0,83
GraphSAGE,1:10,class_weighting,GNNExplainer,8285,1,0.9147368421052631,0.4230769230769231,0.0,,1.0,0.0,27
GraphSAGE,1:10,class_weighting,GNNExplainer,8404,2,0.9024060150375941,0.375,1.0,,1.0,0.0,25
GraphSAGE,1:10,class_weighting,GNNExplainer,8870,2,0.9246616541353383,0.5,1.0,,1.0,0.0,20
GraphSAGE,1:10,class_weighting,GNNExplainer,9350,4,0.844812030075188,0.525,0.0,,1.0,0.0,36
GraphSAGE,1:10,class_weighting,GNNExplainer,8226,1,0.8622556390977444,0.5238095238095238,0.0,,1.0,0.0,33
GraphSAGE,1:10,class_weighting,GNNExplainer,8331,1,0.6270676691729322,0.5952380952380952,1.0,,1.0,0.0,30
GraphSAGE,1:10,class_weighting,GNNExplainer,8746,2,0.9353383458646615,0.5,1.0,,1.0,0.0,21
GraphSAGE,1:10,class_weighting,GNNExplainer,8825,2,0.8807518796992481,0.5,1.0,,1.0,0.0,26
GraphSAGE,1:10,class_weighting,GNNExplainer,8461,2,0.9482706766917293,0.625,1.0,,1.0,0.0,20
GraphSAGE,1:10,class_weighting,GNNExplainer,8802,2,0.9290225563909773,0.6666666666666666,1.0,,1.0,0.0,19
GraphSAGE,1:10,class_weighting,GNNExplainer,9462,4,0.9592481203007518,0.575,0.0,,1.0,0.0,33
GraphSAGE,1:10,class_weighting,GNNExplainer,8029,1,0.9792481203007517,0.4090909090909091,0.0,,1.0,0.0,25
GraphSAGE,1:10,class_weighting,GNNExplainer,9154,3,0.9308270676691729,0.5,1.0,,1.0,0.0,29
GraphSAGE,1:10,class_weighting,GNNExplainer,8747,2,0.9309774436090225,0.625,1.0,,1.0,0.0,19
GraphSAGE,1:10,class_weighting,GNNExplainer,9471,4,0.7544360902255638,0.525,1.0,,1.0,0.0,33
GraphSAGE,1:10,class_weighting,GNNExplainer,8319,1,0.8860150375939849,0.5666666666666667,0.0,,1.0,0.0,23
GraphSAGE,1:10,class_weighting,GNNExplainer,9540,4,0.8308270676691729,0.5,0.0,,1.0,0.0,32
GraphSAGE,1:10,class_weighting,GNNExplainer,9115,3,0.9174436090225562,0.5416666666666666,0.0,,1.0,0.0,28
GraphSAGE,1:10,class_weighting,GNNExplainer,9266,4,0.9135338345864662,0.4166666666666667,1.0,,1.0,0.0,30
GraphSAGE,1:10,class_weighting,GNNExplainer,8333,1,0.7667669172932331,0.5238095238095238,0.0,,1.0,0.0,33
GraphSAGE,1:10,class_weighting,GNNExplainer,8634,2,0.9440601503759398,0.5,1.0,,1.0,0.0,24
GraphSAGE,1:10,class_weighting,GNNExplainer,8666,2,0.9042105263157895,0.625,1.0,,1.0,0.0,24
GraphSAGE,1:10,class_weighting,GNNExplainer,8147,1,0.8825563909774436,0.5294117647058824,0.0,,1.0,0.0,28
GraphSAGE,1:10,class_weighting,GNNExplainer,9407,4,0.6445112781954886,0.4166666666666667,1.0,,1.0,0.0,40
GraphSAGE,1:10,class_weighting,GNNExplainer,9460,4,0.8078195488721803,0.525,0.0,,1.0,0.0,35
GraphSAGE,1:10,class_weighting,PGExplainer,9141,3,,0.9333333333333333,,,,,30
GraphSAGE,1:10,class_weighting,PGExplainer,8053,1,,1.0,,,,,83
GraphSAGE,1:10,class_weighting,PGExplainer,8265,1,,0.9473684210526315,,,,,34
GraphSAGE,1:10,class_weighting,PGExplainer,8270,1,,1.0,,,,,25
GraphSAGE,1:10,class_weighting,PGExplainer,8107,1,,1.0,,,,,83
GraphSAGE,1:10,class_weighting,PGExplainer,8285,1,,1.0,,,,,27
GraphSAGE,1:10,class_weighting,PGExplainer,8404,2,,0.75,,,,,25
GraphSAGE,1:10,class_weighting,PGExplainer,8870,2,,1.0,,,,,20
GraphSAGE,1:10,class_weighting,PGExplainer,9350,4,,0.975,,,,,36
GraphSAGE,1:10,class_weighting,PGExplainer,8226,1,,0.9285714285714286,,,,,33
GraphSAGE,1:10,class_weighting,PGExplainer,8331,1,,1.0,,,,,30
GraphSAGE,1:10,class_weighting,PGExplainer,8746,2,,1.0,,,,,21
GraphSAGE,1:10,class_weighting,PGExplainer,8825,2,,0.75,,,,,26
GraphSAGE,1:10,class_weighting,PGExplainer,8461,2,,0.875,,,,,20
GraphSAGE,1:10,class_weighting,PGExplainer,8802,2,,1.0,,,,,19
GraphSAGE,1:10,class_weighting,PGExplainer,9462,4,,0.9500000000000001,,,,,33
GraphSAGE,1:10,class_weighting,PGExplainer,8029,1,,0.9545454545454546,,,,,25
GraphSAGE,1:10,class_weighting,PGExplainer,9154,3,,0.9333333333333333,,,,,29
GraphSAGE,1:10,class_weighting,PGExplainer,8747,2,,1.0,,,,,19
GraphSAGE,1:10,class_weighting,PGExplainer,9471,4,,0.9500000000000001,,,,,33
GraphSAGE,1:10,class_weighting,PGExplainer,8319,1,,1.0,,,,,23
GraphSAGE,1:10,class_weighting,PGExplainer,9540,4,,0.9666666666666667,,,,,32
GraphSAGE,1:10,class_weighting,PGExplainer,9115,3,,0.9583333333333334,,,,,28
GraphSAGE,1:10,class_weighting,PGExplainer,9266,4,,0.9166666666666666,,,,,30
GraphSAGE,1:10,class_weighting,PGExplainer,8333,1,,0.9761904761904762,,,,,33
GraphSAGE,1:10,class_weighting,PGExplainer,8634,2,,1.0,,,,,24
GraphSAGE,1:10,class_weighting,PGExplainer,8666,2,,1.0,,,,,24
GraphSAGE,1:10,class_weighting,PGExplainer,8147,1,,0.9705882352941176,,,,,28
GraphSAGE,1:10,class_weighting,PGExplainer,9407,4,,0.9722222222222222,,,,,40
GraphSAGE,1:10,class_weighting,PGExplainer,9460,4,,0.9500000000000001,,,,,35
GraphSAGE,1:10,class_weighting,GNNShap,9141,3,0.9350375939849623,,0.0,0.9785205060629616,,,30
GraphSAGE,1:10,class_weighting,GNNShap,8053,1,0.9039097744360902,,0.0,0.9993163346257085,,,83
GraphSAGE,1:10,class_weighting,GNNShap,8265,1,0.9870676691729321,,0.0,0.9731117545621861,,,34
GraphSAGE,1:10,class_weighting,GNNShap,8270,1,0.9742857142857142,,0.0,0.9566813588572931,,,25
GraphSAGE,1:10,class_weighting,GNNShap,8107,1,0.9383458646616539,,0.0,0.9979049839393601,,,83
GraphSAGE,1:10,class_weighting,GNNShap,8285,1,0.9568421052631578,,0.0,0.9341072857050798,,,27
GraphSAGE,1:10,class_weighting,GNNShap,8404,2,0.9664661654135338,,0.0,0.9690272021810366,,,25
GraphSAGE,1:10,class_weighting,GNNShap,8870,2,0.9512781954887218,,1.0,0.9701679501255057,,,20
GraphSAGE,1:10,class_weighting,GNNShap,9350,4,0.9733834586466162,,0.0,0.945139749366418,,,36
GraphSAGE,1:10,class_weighting,GNNShap,8226,1,0.9670676691729323,,0.0,0.9660956543273566,,,33
GraphSAGE,1:10,class_weighting,GNNShap,8331,1,0.9700751879699249,,0.0,0.9512508529163854,,,30
GraphSAGE,1:10,class_weighting,GNNShap,8746,2,0.9502255639097743,,0.0,0.9702066811637063,,,21
GraphSAGE,1:10,class_weighting,GNNShap,8825,2,0.9380451127819548,,0.0,0.9771880836359399,,,26
GraphSAGE,1:10,class_weighting,GNNShap,8461,2,0.9861654135338342,,1.0,0.9400646042074804,,,20
GraphSAGE,1:10,class_weighting,GNNShap,8802,2,0.9621052631578948,,1.0,0.9669629023257187,,,19
GraphSAGE,1:10,class_weighting,GNNShap,9462,4,0.9792481203007519,,0.0,0.9683704227768549,,,33
GraphSAGE,1:10,class_weighting,GNNShap,8029,1,0.9678195488721804,,0.0,0.9604647823413947,,,25
GraphSAGE,1:10,class_weighting,GNNShap,9154,3,0.9804511278195488,,0.0,0.9818734826949396,,,29
GraphSAGE,1:10,class_weighting,GNNShap,8747,2,0.9433082706766915,,0.0,0.9555414783679032,,,19
GraphSAGE,1:10,class_weighting,GNNShap,9471,4,0.985563909774436,,0.0,0.9564092423559216,,,33
GraphSAGE,1:10,class_weighting,GNNShap,8319,1,0.9715789473684211,,0.0,0.9577123387102191,,,23
GraphSAGE,1:10,class_weighting,GNNShap,9540,4,0.9833082706766916,,0.0,0.9338664487343195,,,32
GraphSAGE,1:10,class_weighting,GNNShap,9115,3,0.9410526315789471,,0.0,0.9635067200887265,,,28
GraphSAGE,1:10,class_weighting,GNNShap,9266,4,0.9819548872180451,,0.0,0.9582770426714955,,,30
GraphSAGE,1:10,class_weighting,GNNShap,8333,1,0.986766917293233,,0.0,0.9790512276566771,,,33
GraphSAGE,1:10,class_weighting,GNNShap,8634,2,0.9816541353383459,,0.0,0.9601702171763795,,,24
GraphSAGE,1:10,class_weighting,GNNShap,8666,2,0.9505263157894737,,1.0,0.9620716370607783,,,24
GraphSAGE,1:10,class_weighting,GNNShap,8147,1,0.9890225563909774,,0.0,0.9477073748932355,,,28
GraphSAGE,1:10,class_weighting,GNNShap,9407,4,0.9930827067669172,,1.0,0.9717772684043927,,,40
GraphSAGE,1:10,class_weighting,GNNShap,9460,4,0.9891729323308269,,0.0,0.9531133006350135,,,35
GraphSAGE,1:10,focal_loss,GNNExplainer,9141,3,0.8354887218045113,0.4666666666666667,0.0,,1.0,0.0,30
GraphSAGE,1:10,focal_loss,GNNExplainer,8053,1,0.6043609022556391,0.38636363636363635,1.0,,0.0,0.0,83
GraphSAGE,1:10,focal_loss,GNNExplainer,8265,1,0.9509774436090226,0.47368421052631576,0.0,,1.0,0.0,34
GraphSAGE,1:10,focal_loss,GNNExplainer,8270,1,0.9434586466165413,0.4666666666666667,0.0,,1.0,0.0,25
GraphSAGE,1:10,focal_loss,GNNExplainer,8107,1,0.6479699248120301,0.36956521739130427,1.0,,0.0,0.0,83
GraphSAGE,1:10,focal_loss,GNNExplainer,8285,1,0.9312781954887217,0.4230769230769231,0.0,,1.0,0.0,27
GraphSAGE,1:10,focal_loss,GNNExplainer,8404,2,0.9499248120300752,0.5,1.0,,1.0,0.0,25
GraphSAGE,1:10,focal_loss,GNNExplainer,8870,2,0.9118796992481203,0.5,1.0,,1.0,0.0,20
GraphSAGE,1:10,focal_loss,GNNExplainer,9350,4,0.9387969924812027,0.525,0.0,,1.0,0.0,36
GraphSAGE,1:10,focal_loss,GNNExplainer,8226,1,0.9395488721804511,0.5238095238095238,0.0,,1.0,0.0,33
GraphSAGE,1:10,focal_loss,GNNExplainer,8331,1,0.8171428571428571,0.5952380952380952,0.0,,1.0,0.0,30
GraphSAGE,1:10,focal_loss,GNNExplainer,8747,2,0.8894736842105262,0.5,1.0,,1.0,0.0,19
GraphSAGE,1:10,focal_loss,GNNExplainer,8825,2,0.9351879699248119,0.5,1.0,,1.0,0.0,26
GraphSAGE,1:10,focal_loss,GNNExplainer,8461,2,0.938796992481203,0.625,1.0,,1.0,0.0,20
GraphSAGE,1:10,focal_loss,GNNExplainer,8802,2,0.8909774436090224,0.6666666666666666,1.0,,1.0,0.0,19
GraphSAGE,1:10,focal_loss,GNNExplainer,9462,4,0.9278195488721803,0.575,0.0,,1.0,0.0,33
GraphSAGE,1:10,focal_loss,GNNExplainer,8029,1,0.9475187969924811,0.4090909090909091,0.0,,1.0,0.0,25
GraphSAGE,1:10,focal_loss,GNNExplainer,9154,3,0.9499248120300752,0.5,0.0,,1.0,0.0,29
GraphSAGE,1:10,focal_loss,GNNExplainer,8749,2,0.9697744360902254,0.5,1.0,,1.0,0.0,19
GraphSAGE,1:10,focal_loss,GNNExplainer,9471,4,0.874736842105263,0.525,0.0,,1.0,0.0,33
GraphSAGE,1:10,focal_loss,GNNExplainer,8319,1,0.9203007518796991,0.5666666666666667,1.0,,1.0,0.0,23
GraphSAGE,1:10,focal_loss,GNNExplainer,9540,4,0.9356390977443608,0.4666666666666667,0.0,,1.0,0.0,32
GraphSAGE,1:10,focal_loss,GNNExplainer,9115,3,0.9073684210526315,0.4583333333333333,0.0,,1.0,0.0,28
GraphSAGE,1:10,focal_loss,GNNExplainer,9266,4,0.8809022556390976,0.4166666666666667,0.0,,1.0,0.0,30
GraphSAGE,1:10,focal_loss,GNNExplainer,8333,1,0.9294736842105262,0.5238095238095238,0.0,,1.0,0.0,33
GraphSAGE,1:10,focal_loss,GNNExplainer,8634,2,0.9300751879699248,0.3333333333333333,1.0,,1.0,0.0,24
GraphSAGE,1:10,focal_loss,GNNExplainer,8666,2,0.9079699248120301,0.375,1.0,,1.0,0.0,24
GraphSAGE,1:10,focal_loss,GNNExplainer,8147,1,0.9463157894736842,0.5294117647058824,0.0,,1.0,0.0,28
GraphSAGE,1:10,focal_loss,GNNExplainer,9407,4,0.8234586466165412,0.4166666666666667,0.0,,1.0,0.0,40
GraphSAGE,1:10,focal_loss,GNNExplainer,9460,4,0.919548872180451,0.525,0.0,,1.0,0.0,35
GraphSAGE,1:10,focal_loss,PGExplainer,9141,3,,0.9333333333333333,,,,,30
GraphSAGE,1:10,focal_loss,PGExplainer,8053,1,,1.0,,,,,83
GraphSAGE,1:10,focal_loss,PGExplainer,8265,1,,0.9473684210526315,,,,,34
GraphSAGE,1:10,focal_loss,PGExplainer,8270,1,,0.9666666666666667,,,,,25
GraphSAGE,1:10,focal_loss,PGExplainer,8107,1,,1.0,,,,,83
GraphSAGE,1:10,focal_loss,PGExplainer,8285,1,,0.9615384615384616,,,,,27
GraphSAGE,1:10,focal_loss,PGExplainer,8404,2,,0.5,,,,,25
GraphSAGE,1:10,focal_loss,PGExplainer,8870,2,,0.5,,,,,20
GraphSAGE,1:10,focal_loss,PGExplainer,9350,4,,0.9500000000000001,,,,,36
GraphSAGE,1:10,focal_loss,PGExplainer,8226,1,,0.9285714285714286,,,,,33
GraphSAGE,1:10,focal_loss,PGExplainer,8331,1,,0.9523809523809523,,,,,30
GraphSAGE,1:10,focal_loss,PGExplainer,8747,2,,0.875,,,,,19
GraphSAGE,1:10,focal_loss,PGExplainer,8825,2,,0.625,,,,,26
GraphSAGE,1:10,focal_loss,PGExplainer,8461,2,,0.625,,,,,20
GraphSAGE,1:10,focal_loss,PGExplainer,8802,2,,0.6666666666666666,,,,,19
GraphSAGE,1:10,focal_loss,PGExplainer,9462,4,,0.925,,,,,33
GraphSAGE,1:10,focal_loss,PGExplainer,8029,1,,0.9090909090909091,,,,,25
GraphSAGE,1:10,focal_loss,PGExplainer,9154,3,,0.9333333333333333,,,,,29
GraphSAGE,1:10,focal_loss,PGExplainer,8749,2,,0.75,,,,,19
GraphSAGE,1:10,focal_loss,PGExplainer,9471,4,,0.925,,,,,33
GraphSAGE,1:10,focal_loss,PGExplainer,8319,1,,0.9666666666666667,,,,,23
GraphSAGE,1:10,focal_loss,PGExplainer,9540,4,,0.9333333333333333,,,,,32
GraphSAGE,1:10,focal_loss,PGExplainer,9115,3,,0.9583333333333334,,,,,28
GraphSAGE,1:10,focal_loss,PGExplainer,9266,4,,0.9166666666666666,,,,,30
GraphSAGE,1:10,focal_loss,PGExplainer,8333,1,,0.9523809523809523,,,,,33
GraphSAGE,1:10,focal_loss,PGExplainer,8634,2,,0.8333333333333334,,,,,24
GraphSAGE,1:10,focal_loss,PGExplainer,8666,2,,0.875,,,,,24
GraphSAGE,1:10,focal_loss,PGExplainer,8147,1,,0.9411764705882353,,,,,28
GraphSAGE,1:10,focal_loss,PGExplainer,9407,4,,0.9444444444444444,,,,,40
GraphSAGE,1:10,focal_loss,PGExplainer,9460,4,,0.925,,,,,35
GraphSAGE,1:10,focal_loss,GNNShap,9141,3,0.9762406015037592,,0.0,0.9797041416195326,,,30
GraphSAGE,1:10,focal_loss,GNNShap,8053,1,0.9025563909774433,,0.0,0.9952357089586471,,,83
GraphSAGE,1:10,focal_loss,GNNShap,8265,1,0.993233082706767,,0.0,0.9802282501208147,,,34
GraphSAGE,1:10,focal_loss,GNNShap,8270,1,0.9938345864661654,,0.0,0.9665168958047247,,,25
GraphSAGE,1:10,focal_loss,GNNShap,8107,1,0.9667669172932332,,0.0,0.989632249552724,,,83
GraphSAGE,1:10,focal_loss,GNNShap,8285,1,0.9846616541353382,,0.0,0.9751602138028499,,,27
GraphSAGE,1:10,focal_loss,GNNShap,8404,2,0.9818045112781955,,0.0,0.9688611104541553,,,25
GraphSAGE,1:10,focal_loss,GNNShap,8870,2,0.9469172932330825,,1.0,0.9730194168175534,,,20
GraphSAGE,1:10,focal_loss,GNNShap,9350,4,0.9939849624060149,,0.0,0.944610079093418,,,36
GraphSAGE,1:10,focal_loss,GNNShap,8226,1,0.9881203007518795,,0.0,0.9775713915448211,,,33
GraphSAGE,1:10,focal_loss,GNNShap,8331,1,0.9876691729323308,,0.0,0.9540513493734271,,,30
GraphSAGE,1:10,focal_loss,GNNShap,8747,2,0.9583458646616541,,0.0,0.9644979672263503,,,19
GraphSAGE,1:10,focal_loss,GNNShap,8825,2,0.9416541353383459,,1.0,0.977311909007055,,,26
GraphSAGE,1:10,focal_loss,GNNShap,8461,2,0.9860150375939849,,1.0,0.9543746461351026,,,20
GraphSAGE,1:10,focal_loss,GNNShap,8802,2,0.9836090225563907,,1.0,0.9553777289356488,,,19
GraphSAGE,1:10,focal_loss,GNNShap,9462,4,0.9893233082706766,,0.0,0.9815298599274433,,,33
GraphSAGE,1:10,focal_loss,GNNShap,8029,1,0.9870676691729322,,0.0,0.9728341533554525,,,25
GraphSAGE,1:10,focal_loss,GNNShap,9154,3,0.955639097744361,,0.0,0.977268349944301,,,29
GraphSAGE,1:10,focal_loss,GNNShap,8749,2,0.9918796992481204,,0.0,0.9495386597365411,,,19
